"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: Depende. Depende da pessoa. Tem pessoas extremamente ricas que ninguém nunca viu. Preferem o anonimato. Tem pessoas que são ricas e acham que são deuses e que podem fazer tudo porque tem dinheiro. Tem pessoas que têm dinheiro e acham que podem ofender, massacrar, bater, porque têm dinheiro. E tem pessoas que... //","ctid:514","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P8: Infelizmente é no nosso país. Porque comparando aos Estados Unidos, na luta pelos direitos, com educação e saúde, qualquer um alcança a riqueza. Aqui no Brasil, o empresário é visto de uma forma negativa porque ele alcançou alguma coisa ou ele conquistou, mas por outro lado ele emprega muitas pessoas, ele paga diversos impostos. Um conjunto, eu volto a falar do conjunto material, hereditário, que ele possa ter. Eu vou botar um exemplo, o Abilio Diniz, foi um grande empresário que faleceu agora. Ele empregou muita gente, trouxe muitos ensinamentos, um grande esportista. Então, assim, tem milhares de pessoas que têm a riqueza e podem proporcionar coisas melhores, como os Estados Unidos faz com diversos exemplos. E aqui no Brasil as pessoas veem riqueza às vezes como uma coisa negativa. “Ah, eu não tenho, ele também não tem o direito de ter”. ","ctid:525","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: E, assim, a visão das crianças, né? É uma escola na Barra, uma escola bilingue. Uma escola que as pessoas têm condições de pagar uma mensalidade relativamente alta, né? E as crianças querem ser gamer, querem ser a Virginia Fonseca e abrir a fábrica de maquiagem delas. Porque essa é a visão delas de ser rico. Essa é a visão delas. Elas não querem fazer nada. Querem jogar o videogame, os meninos. Eles querem jogar videogame. “Porque eu vou ser gamer igual o Felca”. Eles começam a falar o nome de um monte de gente que eu tenho que pesquisar para saber quem é. E as meninas com a maquiagem falando que elas querem ser iguais a Virginia Fonseca, fazer dancinha, casar com um homem rico e abrir a fábrica de maquiagem delas.","ctid:533","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P4: De que elas são uma classe trabalhadora, que rala, né? Que não é aquela pessoa que realmente está ali com a vida ganha... Que vai ter o conforto de pagar a conta, que tá com essa necessidade garantida, sabe? Então eu acho que realmente a gente é incentivada com essa lógica do mérito, entende? A colega até falou a questão de ser alguém na vida. Esse é um tema que eu escutei a vida toda no passado e que hoje me incomoda bastante, sabe? Porque o ser alguém na vida era atrelado no passado e até hoje tem pessoas que repetem... É você ter um destaque, né?  ","ctid:550","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro"," P5: Eu trabalho numa escola, né? Na Barra, então eu vou citar humildemente como foi uma festa caipira. Primeiro que as crianças todas têm iPhone. Eu tenho até vergonha de tirar meu celular, que não é um iPhone. E aí vamos para a festa junina, o pai tirou 800 reais. Uma criança de 5 anos ir para a pescaria. Totalmente fora da realidade. Quase o meu dia trabalhado, 800 reais. E ele simplesmente sacou 800 reais. “Vai lá filho, vai lá pescar, tadinho, tá chorando, vai pescar”. É uma realidade da onde eu trabalho totalmente diferente na hora de eu ir para casa.","ctid:586","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P7: Não é questão... Agora tô brincando quando a gente fala no teto, mas não é questão de merecimento. Eu acho que fica muito desigual, entendeu? A pessoa que é... Não, pois é, mas a pessoa que é bilionária, vamos lá, a gente tá falando de bilhão, não é milhão. Bilionária. Dificilmente um milionário vai chegar até ele. O cara que tem milhão, dois milhões, três, quatro... //","ctid:601","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: Você pega o Abílio Diniz. São 70 empresas. São milhões em investimentos. Só de dividendos... A gente não sabe. E aí, mesmo que ele hoje não queira mais, as empresas já estão em capital aberto, então nego vai continuar trabalhando, as coisas vão fluir. Imagina se ele vira... Vamos dizer assim, imagina o cara da Uber, o dono da Uber. A Uber vale 50 bilhões de dólares. Imagina se o cara vira para você e fala assim: “Cara, não quero mais. Vou fechar a Uber”. E aí tu: “O que?”. Tu vai fechar o que, cara? Tu não vai fechar nada. Alguém vai comprar e eu vou continuar usando.","ctid:611","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro"," P3: Porque os ricos têm advogados, advogados tributários... ","ctid:666","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P3: Eu estou falando que, infelizmente, a gente vai cobrar com política, a gente vai cobrar lá no nosso voto. Eu não acho justo o cara ter direito para passear ou ele ou filho ou o que for, ele vai e volta de jatinho, vai e volta. Quer dizer, ele tá utilizando... ","ctid:716","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: Seu nome estar limpo... ","ctid:484","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P7: Tem que ter a reserva, né? Que você pode gastar e não vai ficar pobre.","ctid:496","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: Depende. Depende da pessoa. Tem pessoas extremamente ricas que ninguém nunca viu. Preferem o anonimato. Tem pessoas que são ricas e acham que são deuses e que podem fazer tudo porque tem dinheiro. Tem pessoas que têm dinheiro e acham que podem ofender, massacrar, bater, porque têm dinheiro. E tem pessoas que... //","ctid:515","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro"," P5: Eu trabalho numa escola, né? Na Barra, então eu vou citar humildemente como foi uma festa caipira. Primeiro que as crianças todas têm iPhone. Eu tenho até vergonha de tirar meu celular, que não é um iPhone. E aí vamos para a festa junina, o pai tirou 800 reais. Uma criança de 5 anos ir para a pescaria. Totalmente fora da realidade. Quase o meu dia trabalhado, 800 reais. E ele simplesmente sacou 800 reais. “Vai lá filho, vai lá pescar, tadinho, tá chorando, vai pescar”. É uma realidade da onde eu trabalho totalmente diferente na hora de eu ir para casa.","ctid:587","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: E os carros na hora de ir buscar...","ctid:589","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: // Mas eu acho, assim, que dinheiro não para. Quanto mais dinheiro você tem... Às vezes, mesmo que você fale... Você pega um cara, o Abílio Diniz, você fala assim: “Cara, não quero mais ganhar”. Tá bom, vai continuar ganhando. ","ctid:606","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: Você pega o Abílio Diniz. São 70 empresas. São milhões em investimentos. Só de dividendos... A gente não sabe. E aí, mesmo que ele hoje não queira mais, as empresas já estão em capital aberto, então nego vai continuar trabalhando, as coisas vão fluir. Imagina se ele vira... Vamos dizer assim, imagina o cara da Uber, o dono da Uber. A Uber vale 50 bilhões de dólares. Imagina se o cara vira para você e fala assim: “Cara, não quero mais. Vou fechar a Uber”. E aí tu: “O que?”. Tu vai fechar o que, cara? Tu não vai fechar nada. Alguém vai comprar e eu vou continuar usando.","ctid:609","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P2: Desigualdade.","ctid:463","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro",".P4: Desigualdade.","ctid:465","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro"," P1: Eu acho que é quando você não tem que se preocupar no seu dia a dia. Quer dizer, você até se preocupa com seus bens, mas você não tem aquela preocupação de acordar cedo, como nós aqui, de trabalhar, de botar comida na mesa, de sustentar filho e tudo mais.","ctid:472","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P4: // Você pode ter um custo de vida mais alto, mais elevado, mas de repente é um estilo de vida com conforto. Você não tá preocupado, você vai ter o que comer, assim, você vai ter o que comer, fato, aquilo tá garantido, né? No dia seguinte, você vai ter um lugar para morar, uma residência digna. Então, isso tá garantido também. Então, eu acho que depende muito para quem a gente pergunta. A riqueza é relativa.","ctid:485","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: Se ele tiver uma dívida altíssima, ele não é rico. Porque quanto mais... É a questão da administração. Quanto mais se tem, mais também se quer gastar. A pessoa que ela é... Vamos pegar o exemplo da socialite, não sei se vocês viram aí, que se envolveu com o motorista e ficou em cárcere privado e ela tem simplesmente... O apartamento dela tem mil metros quadrados em Copacabana. Ela tem vários quadros do Picasso na parede, e aquilo ali é muito dinheiro. Então ela, como socialite, ela já nasceu nesse berço, ela já nasceu sem saber o que é pagar uma conta, ela já nasceu sabendo o que é etiqueta... Ela sabe que ela tem muito dinheiro, então... O olho cresceu da parte do motorista também, porque ele visa justamente isso, o dinheiro e não a riqueza e ela a riqueza. Ela nasceu rica, ela não deve nem saber o que é um boleto direito, deve nunca ter pago.","ctid:491","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: Depende. Depende da pessoa. Tem pessoas extremamente ricas que ninguém nunca viu. Preferem o anonimato. Tem pessoas que são ricas e acham que são deuses e que podem fazer tudo porque tem dinheiro. Tem pessoas que têm dinheiro e acham que podem ofender, massacrar, bater, porque têm dinheiro. E tem pessoas que... //","ctid:516","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P7: // Essa é palavra, perdão. Só de ela saber que ali tem uma pessoa que tem uma condição financeira superior à dela, ela já se rebaixa, ela já age com aquilo que tem... Entendeu? “Ah senhora”. Até o tipo de tratamento... P3: Porque isso já vem enraizado, é uma coisa que você já sabe... Como se fosse uma hierarquia. “Eu tenho muito poder, eu tenho a [inc.]”. Então é: “Não senhor”, “Sim, senhora”, sabe? É uma coisa... //P6: A gente criou o mito... //M: Só um pouquinho, termina aqui. Eu quero só entender, você acha que é da pessoa, da cultura, da sociedade... P3: // É da sociedade. É uma coisa que vem enraizada, né? Porque se a gente botar isso lá atrás, como é que era bem lá atrás, antes? Era dessa forma. Então, os feudais, as senhoras, elas eram senhoras. Então, era “Não, senhor. Sim, senhora”. Então, hoje a gente fala assim, quem tem muito... É o que ela tá falando, a pessoa automaticamente, ela já se inferioriza... //","ctid:1200","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: E, assim, a visão das crianças, né? É uma escola na Barra, uma escola bilingue. Uma escola que as pessoas têm condições de pagar uma mensalidade relativamente alta, né? E as crianças querem ser gamer, querem ser a Virginia Fonseca e abrir a fábrica de maquiagem delas. Porque essa é a visão delas de ser rico. Essa é a visão delas. Elas não querem fazer nada. Querem jogar o videogame, os meninos. Eles querem jogar videogame. “Porque eu vou ser gamer igual o Felca”. Eles começam a falar o nome de um monte de gente que eu tenho que pesquisar para saber quem é. E as meninas com a maquiagem falando que elas querem ser iguais a Virginia Fonseca, fazer dancinha, casar com um homem rico e abrir a fábrica de maquiagem delas.","ctid:532","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P1: Antigamente a gente, acho que todo mundo aqui, tinha o sonho de sair daquela coisa, acho que todo mundo teve um parente que era empregado doméstico, porque trabalhou bastante e tinha o sonho de se formar e ser alguém na vida. E hoje em dia parece que eles não tão querendo ser mais alguém na vida. Porque eles já têm a vida boa. Então o resto para eles...","ctid:534","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: Você pega o Abílio Diniz. São 70 empresas. São milhões em investimentos. Só de dividendos... A gente não sabe. E aí, mesmo que ele hoje não queira mais, as empresas já estão em capital aberto, então nego vai continuar trabalhando, as coisas vão fluir. Imagina se ele vira... Vamos dizer assim, imagina o cara da Uber, o dono da Uber. A Uber vale 50 bilhões de dólares. Imagina se o cara vira para você e fala assim: “Cara, não quero mais. Vou fechar a Uber”. E aí tu: “O que?”. Tu vai fechar o que, cara? Tu não vai fechar nada. Alguém vai comprar e eu vou continuar usando.","ctid:610","05 Consequência imaterial da riqueza","","00 Riqueza"
