"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P1: É, para mim a riqueza é conhecimento, a princípio. Porque você conhecer pessoas, no qual, é claro que a herança ela traz para a gente uma riqueza muito grande sim. Porque você tem que saber administrar aquela herança que foi herdada, no qual o conhecimento, como o amigo falou, vendo a mãe que já perseverava ali com toda a determinação de pagar 100 reais por mês e ter a casinha dela, que era o objetivo dela, de concretizar o lar dela, que ela ainda não tinha, mas que é de uma forma diferente de quem já herdou. Ela não tinha nada, ninguém deu nada. Então, ela foi lá, buscou, teve, e o filho foi pela mesma linhagem. “Eu vou pelo que minha mãe determinou para ela e eu busco da mesma forma”. Não tive uma escola particular, mas aí os meus pais... Minha mãe é costureira, o meu pai é zelador de escola, trabalhando, me deram a oportunidade. Tem que estudar. Não faltar à aula e dar continuidade. Hoje sou formada, tenho minha casa, não disponibilizo de uma riqueza, mas minha riqueza hoje é: minha vivência de vida com saúde, tenho condições de ir para bom hospital porque eu tenho plano de saúde, mas mesmo assim não me prevalece tanto ter as condições melhores no hospital porque você chega no hospital, independente de ser particular, você pode ser bem tratado ou não. Eu não sou rica, mas o rico tem oportunidade de ser melhor... // ","ctid:1696","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P1: // Se [inc.] um médico que achar que aquela pessoa... Eu já escutei dentro de hospital, tá, minha amiga? “Aquele fulano do quarto tal, deixa ele... Se precisar reanimá-lo, não reanime, deixa ele ir”. ","ctid:1697","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P6: Não, mas eu sou enfermeira. A classe... Mas aí são outros motivos. Não tem a ver com riqueza. ","ctid:1699","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P6: É que a gente não investe no paciente, eu trabalho no SUS e eu trato todo mundo bem, mesmo sendo do SUS. Mas a gente não investe pelo paciente ser branco ou ser negro ou por ele ter dinheiro ou não, por ele ser do crime ou não, a gente recebe muito... Então a gente investe em todos os pacientes... //","ctid:1701","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P4: É bem diferente. Minha mãe mora em Santa Cruz e eu me mudei de Santa Cruz. Hoje eu moro no Rio Comprido sozinho justamente por causa disso. A questão de acesso à educação... //","ctid:1709","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P4: // É tudo mais difícil! Porque me mudei para o Rio Comprido, cheguei e comecei a adquirir amizade ao meu entorno. Simplesmente tem uma FAETEC próxima a minha casa onde oferece cursos de graça. E, assim, de verdade. Aqui tem. Lá em Santa Cruz [inc.]. Desculpa, mas não tem. E aqui tem e muita gente não vai. Porque, assim, a turma que eu faço tá quase fechando e não tem gente para poder estudar. E aí uma pessoa que mora na Zona Oeste não vai conseguir chegar até aqui. Porque não paga a passagem e tem que ir naquele horário. E são horários extremamente... Extremos. Tipo 6 horas até 8 e 40. Horário de trabalho, enfim.  ","ctid:1710","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: // Da Zona Sul é diferente para a Zona Norte, para a Zona Oeste, para tudo. Eu sei porque eu já estudei nos dois polos. Já estudei em Copacabana e já estudei em outro lugar. ","ctid:1713","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: Eu tenho interação. Por exemplo, eu entrei no réveillon mais caro do Brasil, foi no Copacabana Palace. Eu tive isso porque eu tenho amigos e eu fui convidada... //  P2: Provavelmente eu estava trabalhando na produção do Copacabana Palace, porque é o que eu faço. Já fiz várias...   P3: // Se fosse por mim, através de mim, eu não iria porque eu não tenho condição.   P6: Mas então você já não sofreu tanto essa desigualdade da riqueza. Porque você tem um amigo que te levou...   P3: Eu sofri desde quando eu nasci. Hoje, nasci dentro da favela eu cresci dentro desse ambiente... ","ctid:1721","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: Eu vejo a dualidade no meu dia a dia. Eu moro na Tijuca. É Vila Isabel - Tijuca. Você já tem... Não é Ipanema. Você já tem uma dualidade ali. Quando me dirijo até o meu trabalho, eu vou para Copacabana, eu vou para o Hilton, eu vou para o Sheraton, eu vou para todos os hotéis da Barra, inclusive para o [inc.].  E a gente planeja o evento e executa lá, montagem e execução. Então, assim, a gente lida diretamente com essa diferença e é gritante. O Rio de Janeiro, ele é a expressão da desigualdade, desculpa. E já fui pra São Paulo, já fui para BH, não conheço muito o Brasil, mas pelo que eu conheço e pelo que eu vejo, a desigualdade é muito grande aqui. ","ctid:1716","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P5: É isso que eu ia falar. Porque eu sou de São Paulo capital, então aqui no Rio de Janeiro a pobreza e a riqueza elas se esfregam uma com a outra, elas se misturam muito. Em São Paulo é planejado para as favelas estarem absurdamente distantes. Então você não vê favela lá em São Paulo, na capital. Então aqui as coisas se misturam mais. Aqui é mais recortado, aqui é mais retalhado. Então você está andando na Zona Sul, que é uma área elitizada, e pum! você se depara com uma favela. ","ctid:1720","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P6: Assim, não tenho muito convívio com ricos. No trabalho, mas não são ricos... Mas eu vejo em relação à desigualdade de acesso também, né? Por exemplo, eu me tornei enfermeira porque eu fiz o CEFET, um curso técnico federal, para poder me tornar técnica de enfermagem. E daí eu falei: “Vou virar enfermeira, para não ficar no nível médio”. E eu vi pessoas... Hoje eu trabalho com pessoas que são médicos porque os pais pagaram a faculdade de medicina. Então a gente vê uma desigualdade de acesso. Se eu tivesse pai que pudesse pagar, eu não seria enfermeira, eu seria médica. Não que eu não... Né? É uma questão de desigualdade. Não me incomoda, mas eu reflito no sentido de o que eu puder fazer para minha filha se tornar o que eu não tornei, eu farei. ","ctid:1738","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P2: // Sim, a gente não tem uma programação para isso. E realmente a desigualdade social é muito absurda aqui no Brasil, muito. Desculpa falar, não é para ostentar nem nada, eu já morei em oito países diferentes, então, assim, é muito absurda. Já morei em país monárquico, país asiático, país... Então é muito absurdo mesmo a desigualdade aqui no Brasil. Quando você, só tendo essa experiência, você consegue... Um outro mapa, entende? //","ctid:1748","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: Eu morei na Europa e é bem isso.","ctid:1747","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P5: // Eu acredito e vejo, estando na área administrativa, um movimento. É um pouco hipócrita, mas ao mesmo tempo é uma necessidade de urgência mundial, se preocupar com o meu ambiente, se preocupar com questão de igualdade racial e tudo mais, que é a inclusão da comunidade para com as ações da empresa. Então, como que eu vou gerenciar meus recursos sólidos, meu lixo melhor para o meu ambiente? Como que eu vou gerar uma parcela do meu lucro para ajudar a comunidade X dando cursos de graça? Então, eu vejo uma movimentação assim. Então, acredito que a parte privada também pode auxiliar bastante nisso. ","ctid:1756","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P5: Eu tinha falado... Não sei se você ouviu. Então, é que a minha cabeça, ela funciona de uma forma um tanto quanto complexa. Eu tenho herança afro e indígena, então, assim, a minha formação enquanto essência, ela funciona de... Eu sou a favor da reforma agrária. Então, assim, para mim, dependendo de quem for dessa casa, é absurdamente injusto. Mas, por exemplo, o cara é dono de uma fazenda, morreu. Para mim...","ctid:1765","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: Sim, a origem é fundamental para isso. Eu mesmo já convivi com pessoas... Eu tinha que sair da escola e tinha uma série de obrigações, domésticas, etc. A pessoa pegava a prancha e ia surfar. E a vida dela continuou a mesma. ","ctid:1772","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P5: Eu enxergo porque eu fui me informar porque eu passei por certas coisas. Antes eu não sabia, eu também não enxergava. Hoje eu enxergo, mas antes eu não enxergava. Tem muitas pessoas pretas dentro da empresa que têm qualificação para serem líderes, para serem coach, só que infelizmente é a minoria, principalmente mulheres. Por quê? Você entra em qualquer empresa, qualquer empresa, vai ter muitas pessoas pretas qualificadas, mas por que a maioria é branca? Existe uma coisa que se chama viés inconsciente. Então você vai começando a entender o racismo institucional, isso falando dentro de empresa, ele é super complexo. E ele é pouco falado. Aí se você vai olhar por fora, o porquê as pessoas negras têm dificuldade de ter acesso... Eu fui a única pessoa negra da faculdade. Eu fiz UNICAMP. Eu era a única da minha sala. A minha realidade era diferente de todas as meninas. Elas tinham carro, elas tinham, tipo, o pai ou a mãe delas pagavam para elas a casa delas. Eu tinha que trabalhar na faculdade integral. Então, assim, aí já começava uma outra coisa, que é a seleção de ensino. Todas as teorias eram de autores brancos. Eu comecei a questionar, falei: “Não, isso tá errado”. O racismo já tá aí, epistêmico. Então ele tá embutido em tanta coisa que você realmente não vê porque ele é invisível. ","ctid:1773","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P1: Eu fiz a minha graduação, me formei, estudei, continuo estudando, tenho a área também da saúde, mas preferi estar na área comercial, sou representante comercial, formada em gestão... Mas, assim, infelizmente é estrutural. E a cabeça das pessoas é que tem que mudar, não eu me minimizar diante da sociedade que pensa dessa forma. Então aí é que tá. Eu concordo com o que ele falou. Não discordando de você. Mas, em partes, como você disse, eu era a única negra na faculdade. Eu também fui. Eu fui uma vez numa festa de encontros de amigos da faculdade, na Ilha do Governador. No [inc.] onde nós estávamos era enorme. Quando fomos para a parte de fora onde tinha piscina, churrasqueira, era maior ainda...","ctid:1774","Experiência","","8 Referências"
